Kilometers_Driven,Mileage,Engine,Power,Seats,Age,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Price
30000,18.44,1198.0,75.0,5.0,13,False,False,False,True,False,True,True,False,False,False,3.25
27800,17.0,1497.0,118.0,5.0,16,False,False,False,True,False,True,True,False,False,False,5.0
33415,16.78,1496.0,88.73,5.0,10,False,False,False,True,False,True,True,False,False,False,6.58
38000,18.88,1995.0,184.0,5.0,13,False,True,False,False,True,False,True,False,False,False,19.5
41981,18.7,1199.0,88.7,5.0,9,False,False,False,True,False,True,True,False,False,False,6.14
77084,28.4,1248.0,73.75,5.0,13,False,True,False,False,False,True,True,False,False,False,4.95
71803,20.5,1598.0,103.5,5.0,13,False,True,False,False,False,True,True,False,False,False,5.75
73314,15.1,2179.0,140.0,7.0,13,False,True,False,False,False,True,True,False,False,False,6.6
69053,18.9,1197.0,82.0,5.0,11,False,False,False,True,True,False,True,False,False,False,5.72
79782,17.0,1497.0,118.0,5.0,17,False,False,False,True,False,True,False,False,True,False,2.6
250000,12.8,2494.0,102.0,7.0,16,False,True,False,False,False,True,False,False,True,False,6.5
90000,15.1,2179.0,140.0,7.0,15,False,True,False,False,False,True,False,False,True,False,6.1
130000,19.3,1248.0,73.9,5.0,16,False,True,False,False,False,True,True,False,False,False,3.85
65000,15.04,1598.0,103.6,5.0,13,False,False,False,True,False,True,False,False,True,False,4.5
46496,23.59,1364.0,74.0,5.0,13,False,True,False,False,False,True,True,False,False,False,5.3
76000,16.55,1968.0,147.51,5.0,13,False,True,False,False,True,False,False,False,True,False,18.25
28002,16.02,1373.0,93.7,7.0,14,False,False,False,True,False,True,True,False,False,False,5.75
63000,14.53,1798.0,138.0,5.0,16,True,False,False,False,False,True,False,False,True,False,3.35
70000,16.1,796.0,37.0,4.0,16,False,False,False,True,False,True,False,False,True,False,0.9
66276,17.0,1497.0,118.0,5.0,15,False,False,False,True,False,True,True,False,False,False,5.5
45000,19.1,1197.0,85.8,5.0,12,False,False,False,True,False,True,True,False,False,False,3.99
67000,19.16,2494.0,158.2,5.0,12,False,False,False,True,True,False,True,False,False,False,18.75
43068,24.0,1120.0,70.0,5.0,12,False,True,False,False,False,True,True,False,False,False,3.5
40000,11.36,2755.0,171.5,8.0,10,False,True,False,False,True,False,True,False,False,False,16.45
50436,20.36,1197.0,78.9,5.0,15,False,False,False,True,False,True,True,False,False,False,3.65
21000,18.9,1197.0,82.0,5.0,12,False,False,False,True,True,False,True,False,False,False,5.4
2000,27.39,1248.0,74.0,5.0,8,False,True,False,False,False,True,True,False,False,False,8.7
14500,14.67,1798.0,177.46,5.0,10,False,False,False,True,True,False,True,False,False,False,20.75
68782,14.84,2143.0,170.0,5.0,16,False,True,False,False,True,False,True,False,False,False,12.5
35888,21.1,1248.0,73.9,5.0,15,False,True,False,False,False,True,True,False,False,False,1.89
168205,23.4,1248.0,74.0,5.0,11,False,True,False,False,False,True,True,False,False,False,4.0
47000,14.8,1799.0,130.2,5.0,14,False,False,False,True,False,True,True,False,False,False,3.95
93700,24.52,1248.0,88.5,7.0,11,False,True,False,False,False,True,True,False,False,False,7.85
45000,22.7,1582.0,126.24,5.0,12,False,True,False,False,False,True,True,False,False,False,7.0
55547,12.55,2982.0,168.5,7.0,10,False,True,False,False,True,False,True,False,False,False,24.99
69000,17.21,1197.0,103.6,5.0,13,False,False,False,True,True,False,True,False,False,False,4.5
88000,18.7,1896.0,66.0,5.0,21,False,True,False,False,False,True,False,False,False,True,1.25
32400,20.14,1498.0,88.8,5.0,12,False,True,False,False,False,True,True,False,False,False,3.95
79000,17.92,1086.0,62.1,5.0,14,False,False,False,True,False,True,False,False,True,False,1.6
110000,13.2,1495.0,94.0,5.0,22,False,False,False,True,False,True,True,False,False,False,0.6
45407,21.1,814.0,55.2,5.0,12,False,False,False,True,False,True,False,False,True,False,3.39
136490,12.8,2494.0,102.0,7.0,15,False,True,False,False,False,True,True,False,False,False,9.8
19000,26.8,1248.0,74.0,5.0,9,False,True,False,False,False,True,True,False,False,False,5.91
19416,21.56,1462.0,103.25,5.0,9,False,False,False,True,False,True,True,False,False,False,8.25
15500,17.5,1298.0,85.8,5.0,14,False,False,False,True,False,True,True,False,False,False,3.75
12538,18.0,1497.0,117.3,5.0,9,False,False,False,True,True,False,True,False,False,False,12.5
62588,17.8,1248.0,74.0,5.0,11,False,True,False,False,False,True,True,False,False,False,5.95
44328,19.4,1198.0,86.8,5.0,11,False,False,False,True,False,True,True,False,False,False,3.8
63000,23.59,1364.0,67.04,5.0,12,False,True,False,False,False,True,True,False,False,False,4.35
100000,13.5,2400.0,215.0,5.0,11,False,True,False,False,True,False,True,False,False,False,32.5
103000,15.64,1193.0,64.08,5.0,11,False,False,False,True,False,True,True,False,False,False,3.0
50296,11.36,2755.0,171.5,7.0,10,False,True,False,False,True,False,False,False,True,False,19.0
95500,20.54,1598.0,103.6,5.0,13,False,True,False,False,False,True,True,False,False,False,5.0
72100,22.7,1498.0,89.84,5.0,12,False,True,False,False,False,True,True,False,False,False,5.45
19119,18.9,998.0,67.1,5.0,16,False,False,False,True,False,True,True,False,False,False,2.7
30000,13.0,2987.0,210.0,5.0,20,False,False,False,True,False,True,True,False,False,False,10.75
75600,20.14,1498.0,88.8,5.0,11,False,True,False,False,False,True,True,False,False,False,5.8
137000,15.3,1193.0,65.3,5.0,19,False,False,False,True,False,True,False,False,True,False,0.95
53500,16.1,796.0,37.0,4.0,24,False,False,False,True,False,True,False,False,True,False,0.63
26101,17.1,1956.0,170.0,5.0,8,False,True,False,False,False,True,True,False,False,False,17.55
7000,24.07,998.0,67.1,5.0,10,False,False,False,True,False,True,True,False,False,False,3.0
50000,19.3,1968.0,141.0,5.0,13,False,True,False,False,True,False,True,False,False,False,15.0
30000,26.59,1248.0,74.0,5.0,10,False,True,False,False,False,True,True,False,False,False,6.0
38151,28.09,1248.0,88.5,5.0,10,False,True,False,False,False,True,True,False,False,False,7.65
116000,15.8,2148.0,170.0,5.0,17,False,True,False,False,False,True,False,False,True,False,8.5
22000,20.0,1399.0,68.0,5.0,13,False,True,False,False,False,True,True,False,False,False,2.25
60000,14.53,1798.0,138.1,5.0,16,False,False,False,True,True,False,False,False,True,False,4.65
38000,22.7,1598.0,118.0,5.0,10,False,True,False,False,False,True,True,False,False,False,7.85
51928,15.6,1196.0,70.0,5.0,15,False,False,False,True,False,True,True,False,False,False,3.46
3000,19.0,1199.0,88.7,5.0,8,False,False,False,True,True,False,True,False,False,False,8.25
67196,17.3,993.0,60.0,5.0,20,False,False,False,True,False,True,True,False,False,False,1.25
100000,11.5,2982.0,171.0,7.0,14,False,True,False,False,False,True,False,False,False,True,16.0
65218,26.21,1248.0,88.5,5.0,11,False,True,False,False,False,True,True,False,False,False,7.4
53886,25.17,799.0,53.3,5.0,10,False,False,False,True,False,True,True,False,False,False,3.07
50058,19.2,1197.0,80.0,5.0,15,False,False,False,True,True,False,True,False,False,False,3.84
64000,23.1,998.0,67.04,5.0,10,False,False,False,True,True,False,True,False,False,False,4.2
41641,21.38,1396.0,88.7,5.0,8,False,True,False,False,False,True,True,False,False,False,10.82
44345,27.3,1498.0,98.6,5.0,10,False,True,False,False,False,True,True,False,False,False,6.1
45501,17.0,1497.0,118.0,5.0,15,False,False,False,True,False,True,True,False,False,False,3.1
104000,13.7,1468.0,85.8,5.0,25,False,False,False,True,False,True,False,False,False,True,1.0
50297,16.95,1498.0,97.6,5.0,14,False,False,False,True,False,True,True,False,False,False,4.69
87000,11.7,2354.0,177.6,5.0,15,False,False,False,True,True,False,True,False,False,False,5.4
120000,15.1,2179.0,140.0,7.0,10,False,True,False,False,False,True,True,False,False,False,12.0
17000,18.6,1197.0,81.83,5.0,8,False,False,False,True,False,True,True,False,False,False,6.5
100000,23.08,1461.0,63.1,5.0,12,False,True,False,False,False,True,True,False,False,False,3.0
50979,19.12,1373.0,91.1,5.0,11,False,False,False,True,True,False,True,False,False,False,6.9
41000,20.54,1598.0,103.6,5.0,15,False,True,False,False,False,True,True,False,False,False,4.0
24000,17.0,1197.0,80.0,5.0,15,False,False,False,True,False,True,True,False,False,False,4.25
44738,14.53,1798.0,138.1,5.0,18,False,False,False,True,False,True,True,False,False,False,5.1
37298,25.1,1498.0,98.6,5.0,12,False,True,False,False,False,True,True,False,False,False,4.9
42000,20.4,1197.0,81.8,5.0,12,False,False,False,True,False,True,False,False,True,False,3.6
45000,14.21,2143.0,203.0,5.0,10,False,True,False,False,True,False,True,False,False,False,34.0
102000,12.99,2494.0,100.6,7.0,11,False,True,False,False,False,True,True,False,False,False,8.25
70000,16.1,1298.0,88.2,5.0,15,False,False,False,True,False,True,True,False,False,False,1.3
27467,19.27,2143.0,167.62,5.0,8,False,True,False,False,True,False,True,False,False,False,39.05
15305,18.9,1197.0,82.0,5.0,11,False,False,False,True,False,True,True,False,False,False,3.75
70000,18.9,998.0,67.1,5.0,16,False,False,False,True,False,True,True,False,False,False,2.1
36778,22.77,1498.0,98.59,5.0,10,False,True,False,False,False,True,True,False,False,False,8.8
25845,16.47,1198.0,74.0,5.0,11,False,False,False,True,False,True,True,False,False,False,5.84
33858,17.01,1591.0,121.3,5.0,8,False,False,False,True,True,False,True,False,False,False,9.03
12000,24.04,999.0,67.0,5.0,9,False,False,False,True,True,False,False,False,True,False,3.25
33709,16.5,1198.0,86.8,5.0,13,False,False,False,True,True,False,True,False,False,False,4.9
32709,18.16,1196.0,86.8,5.0,8,False,False,False,True,False,True,True,False,False,False,6.46
72000,11.5,2982.0,171.0,7.0,12,False,True,False,False,False,True,False,False,True,False,18.5
31000,25.0,1396.0,69.01,5.0,13,False,True,False,False,False,True,True,False,False,False,2.7
70000,25.83,1498.0,99.0,5.0,10,False,True,False,False,False,True,True,False,False,False,4.6
61000,23.4,1248.0,74.0,5.0,12,False,True,False,False,False,True,True,False,False,False,5.35
72000,23.08,1461.0,63.1,5.0,15,False,True,False,False,False,True,True,False,False,False,2.3
49000,19.3,1968.0,141.0,5.0,10,False,True,False,False,True,False,True,False,False,False,15.45
42939,16.96,1968.0,138.03,5.0,12,False,True,False,False,True,False,True,False,False,False,12.49
54000,17.0,1197.0,80.0,5.0,15,False,False,False,True,False,True,True,False,False,False,3.2
76000,16.07,1995.0,181.0,4.0,14,False,True,False,False,True,False,True,False,False,False,8.75
27000,21.19,1396.0,88.73,5.0,11,False,True,False,False,False,True,True,False,False,False,5.99
120000,12.7,2609.0,116.6,8.0,21,False,True,False,False,False,True,False,False,True,False,2.9
125000,10.5,3197.0,74.0,0.0,14,False,False,False,True,True,False,True,False,False,False,18.0
37000,20.0,1399.0,68.05,5.0,15,False,True,False,False,False,True,True,False,False,False,1.8
42000,9.8,2354.0,180.0,5.0,14,False,False,False,True,False,True,True,False,False,False,6.25
60000,21.9,1396.0,88.76,5.0,13,False,True,False,False,False,True,True,False,False,False,5.45
44000,17.1,1591.0,121.4,5.0,13,False,False,False,True,True,False,True,False,False,False,5.6
37000,17.4,1497.0,117.3,5.0,12,False,False,False,True,False,True,True,False,False,False,6.45
50000,18.5,1197.0,82.85,5.0,14,False,False,False,True,False,True,True,False,False,False,3.7
58581,19.4,1198.0,86.8,5.0,13,False,False,False,True,False,True,True,False,False,False,3.49
25500,21.9,1396.0,88.76,5.0,13,False,True,False,False,False,True,True,False,False,False,3.55
25000,10.4,2393.0,163.5,5.0,9,False,False,False,True,False,True,True,False,False,False,9.0
53766,19.0,998.0,66.1,5.0,15,False,False,False,True,False,True,True,False,False,False,2.7
68000,19.7,796.0,46.3,5.0,20,False,False,False,True,False,True,True,False,False,False,1.5
40000,16.0,2179.0,140.0,7.0,9,False,True,False,False,False,True,True,False,False,False,15.9
73212,22.9,1248.0,74.0,5.0,13,False,True,False,False,False,True,True,False,False,False,5.2
69000,17.05,1995.0,184.0,5.0,12,False,True,False,False,True,False,True,False,False,False,16.25
61932,14.3,1968.0,140.0,5.0,19,False,True,False,False,True,False,False,False,True,False,3.31
52000,16.09,1995.0,184.0,5.0,14,False,True,False,False,True,False,True,False,False,False,24.0
150000,18.5,1197.0,85.8,5.0,15,False,False,False,True,False,True,True,False,False,False,2.5
70933,21.9,1396.0,88.76,5.0,13,False,True,False,False,False,True,False,False,True,False,3.9
115195,25.2,1248.0,74.0,5.0,13,False,True,False,False,False,True,True,False,False,False,3.85
62148,11.7,1796.0,178.0,5.0,15,False,False,False,True,False,True,True,False,False,False,8.8
32000,14.28,1798.0,138.03,5.0,17,False,False,False,True,False,True,False,False,True,False,4.95
58000,22.32,1582.0,126.32,5.0,12,False,True,False,False,False,True,True,False,False,False,5.75
68598,19.01,1461.0,108.45,5.0,12,False,True,False,False,False,True,True,False,False,False,6.17
84072,17.8,1248.0,75.0,5.0,16,False,True,False,False,False,True,True,False,False,False,3.45
51264,24.07,998.0,67.1,5.0,10,False,False,False,True,False,True,True,False,False,False,3.2
21363,13.0,1591.0,121.3,5.0,9,False,False,False,True,True,False,True,False,False,False,13.49
40000,15.04,1991.0,183.0,5.0,10,False,False,False,True,True,False,True,False,False,False,24.5
35000,10.1,2354.0,152.0,5.0,11,False,False,False,True,True,False,True,False,False,False,14.7
55000,22.7,1498.0,89.84,5.0,12,False,True,False,False,False,True,True,False,False,False,6.0
43252,13.0,2143.0,204.0,5.0,10,False,True,False,False,True,False,True,False,False,False,34.18
42000,24.0,1120.0,70.0,5.0,12,False,True,False,False,False,True,True,False,False,False,3.5
69000,16.6,1388.0,68.0,5.0,20,False,False,False,True,False,True,True,False,False,False,2.15
14000,17.6,1582.0,126.2,5.0,8,False,True,False,False,True,False,True,False,False,False,11.25
70000,19.0,998.0,66.1,5.0,16,False,False,False,True,False,True,True,False,False,False,2.0
35314,23.2,1248.0,73.94,5.0,11,False,True,False,False,False,True,True,False,False,False,4.27
38691,17.8,1497.0,117.3,5.0,9,False,False,False,True,False,True,True,False,False,False,7.68
72717,12.99,2494.0,100.6,7.0,9,False,True,False,False,False,True,True,False,False,False,14.52
82000,11.8,3498.0,272.0,7.0,15,False,False,False,True,True,False,False,False,True,False,16.85
44000,21.14,1498.0,103.52,5.0,11,False,True,False,False,False,True,True,False,False,False,5.75
27000,15.8,1499.0,110.0,5.0,9,False,False,False,True,False,True,True,False,False,False,8.3
18500,23.1,998.0,67.04,5.0,12,False,False,False,True,True,False,True,False,False,False,3.95
45000,15.04,1598.0,103.6,5.0,12,False,False,False,True,False,True,True,False,False,False,4.8
173000,13.5,2400.0,215.0,5.0,15,False,True,False,False,True,False,True,False,False,False,12.0
42000,23.59,1364.0,67.04,5.0,9,False,True,False,False,False,True,True,False,False,False,6.25
90000,19.4,1405.0,70.0,5.0,14,False,True,False,False,False,True,True,False,False,False,2.5
82329,18.0,1497.0,117.3,5.0,12,False,False,False,True,True,False,True,False,False,False,7.5
80302,17.0,1497.0,118.0,5.0,16,False,False,False,True,False,True,True,False,False,False,3.5
105000,18.7,1896.0,66.0,5.0,21,False,True,False,False,False,True,True,False,False,False,1.99
60000,14.53,1798.0,138.0,5.0,17,False,False,False,True,False,True,True,False,False,False,2.25
70000,16.78,1496.0,88.73,5.0,12,False,False,False,True,False,True,True,False,False,False,3.25
45000,17.05,1995.0,184.0,5.0,10,False,True,False,False,True,False,True,False,False,False,28.5
44000,16.4,1497.0,78.0,5.0,20,False,False,False,True,True,False,True,False,False,False,1.5
25500,22.54,1396.0,88.73,5.0,9,False,True,False,False,False,True,True,False,False,False,7.0
68000,13.0,2987.0,261.5,5.0,12,False,True,False,False,True,False,True,False,False,False,27.5
61786,19.67,1582.0,126.2,5.0,11,False,True,False,False,False,True,True,False,False,False,10.5
65000,15.73,1968.0,174.33,5.0,12,False,True,False,False,True,False,False,False,True,False,21.5
77000,12.63,2179.0,147.5,5.0,10,False,True,False,False,True,False,True,False,False,False,35.0
34000,21.66,1498.0,103.52,5.0,11,False,True,False,False,True,False,True,False,False,False,7.99
59751,23.1,998.0,67.04,5.0,11,False,False,False,True,True,False,True,False,False,False,4.88
30000,20.73,1373.0,91.1,5.0,11,False,False,False,True,False,True,True,False,False,False,6.55
60146,14.16,1968.0,174.3,5.0,11,False,True,False,False,True,False,True,False,False,False,29.64
44731,20.0,1399.0,68.0,5.0,13,False,True,False,False,False,True,False,False,True,False,4.34
43316,18.88,999.0,123.37,5.0,12,False,False,False,True,False,True,True,False,False,False,6.22
92000,17.0,1497.0,118.0,5.0,17,False,False,False,True,False,True,False,False,True,False,2.25
50000,16.36,2179.0,187.7,5.0,11,False,True,False,False,True,False,True,False,False,False,38.0
69000,20.4,1197.0,81.8,5.0,18,False,False,False,True,False,True,False,False,True,False,2.15
